id,name,address,latitude,longitude,website,rating,user_ratings,summary,types,opening_hours,phone
ChIJg4mKZ9Y9rjsRd2h6QZKonzw,Dhanush Hospital,"No. 63, Byraveshwara Nagar, 2nd Main, Moodalapalya Nagarabhavi Main Road, Moodalpalya Main Rd, 2nd Block, Govindaraja Nagar Ward, Byraveshwaranagar, Vijayanagar, Bengaluru, Karnataka 560072, India",12.9654665,77.5231814,,4,157,,"hospital, health, point_of_interest, establishment",Open now,099860 77718
ChIJvVvW1n0-rjsRd7iWSn8VFwg,S. K. Hospital,"Jnana Bharati Main Road, 3, 1st Cross Rd, 4 Block, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",12.9572632,77.5184988,,3.3,102,,"hospital, health, point_of_interest, establishment",Open now,080 2321 3699
ChIJy6Vr41k8rjsRk4P2TJc8XJw,Jai Maruthi hospital,"No. 208, 210, Hegganahalli Main Rd, opp. Sai Mangala Enterprises, Doddanna Industrial estste, Hegganahalli, Bengaluru, Karnataka 560091, India",13.0068471,77.5055288,,3.6,95,,"hospital, health, point_of_interest, establishment",Open now,094483 13087
ChIJnwVfjKg9rjsRVoWFJ1YfRg4,Sai Baba Hospital,"12, Laggere Main Rd, Narasimhaswamy Nagar, Laggere, Bengaluru, Karnataka 560058, India",13.0093448,77.5222631,,4.1,110,,"hospital, health, point_of_interest, establishment",Open now,
ChIJjYGjjJc9rjsReHq4HTKdISE,Chord Road Hospital Private Limited,"100/101, LIC colony, 100/101, Shankar Mutt Rd, near Shankar Mutt, West Of Chord Road, Mahatma Gandhi Nagar, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",12.9979797,77.5406493,http://www.chordroadhospital.com/,3.7,775,,"hospital, health, point_of_interest, establishment",Open now,080671 92222
ChIJ8aDlvt09rjsR8KjwphUKUV4,Vijayanagar Hospital,"# 46, 17th Cross, Metro Station, MC road, near Vijayanagar, CHBS Layout, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",12.9716435,77.5371805,http://vijayanagarhospital.com/,4.5,2141,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 2335 8111
ChIJAV2hTuY9rjsRBadjPG3hzxU,Kangaroo Care - Women and Children Hospital in West Bangalore,"XGFR+MWJ, 89, 17th Cross Rd, near SHRI BALAGANGADHARANATHA SWAMY METRO STATION, CHBS Layout, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",12.9742135,77.5422942,https://kangaroocareindia.com/,4.2,2438,,"hospital, doctor, health, point_of_interest, establishment",Open now,1800 425 4500
ChIJQZBbAeQ9rjsRt6bY7sjWsJs,Manasa Hospital,"347/126, 2nd Cross Rd, Govindaraja Nagar Ward, Amarajyothi Nagar, Vijayanagar, Bengaluru, Karnataka 560079, India",12.9710946,77.5456472,,2.9,123,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 2310 4640
ChIJwUeFGlw9rjsRY6yGqMj4FIM,"GM Hospitals, Basaveshwaranagar","Department of General Surgery, 335, Siddhaiah Puranik Rd, 3rd Stage 4th Block, Shakthi Ganapathi Nagar, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",12.9929949,77.5387478,http://www.gmhospitals.in/,4.3,301,,"hospital, health, point_of_interest, establishment",Open now,099000 03527
ChIJhYuMSSQWrjsR273G4sYzVdk,K.C. General Hospital,"Malleswaram Circle, Ground, Police Station Rd, Srirampura, Bengaluru, Karnataka 560003, India",12.9961428,77.569358,,3.2,749,,"hospital, health, point_of_interest, establishment",Open now,080 2334 1771
ChIJ42Ok9N0XrjsRyGYL-4uYWkE,Apollo Hospital Seshadripuram,"Old No. 28, 1, Platform Rd, near Mantri square mall, VV Giri Colony, Seshadripuram, Bengaluru, Karnataka 560020, India",12.9882998,77.5724713,https://www.apollohospitals.com/bangalore/best-hospital-in-sheshadripuram/,4.8,18954,,"hospital, doctor, consultant, health, point_of_interest, establishment",Open now,080 4668 8888
ChIJz8RzD0o9rjsRR8Pcj_7tfq4,ESI Hospital - Main Branch Rajajinagar,"961-965, ESI Hospital Main Rd, Rajajinagar, Bengaluru, Karnataka 560010, India",12.9904295,77.5537039,https://l.prk.bz/stories,2.9,153,,"hospital, health, point_of_interest, establishment",Open now,1800 11 2526
ChIJjYFgYpc9rjsRhCvN00MvCgo,Dr. M.C. Modi Eye Hospital,"XGXW+6GP, 5th Main Rd, West of Chord Road 2nd Stage, 4th B Main, Stage 2, Mahalakshmi Layout, Bengaluru, Karnataka 560086, India",12.9980931,77.5463291,http://mcmodieyehospital.com/,4,223,,"hospital, health, point_of_interest, establishment",Closed,080 2349 2233
ChIJW2qCVYw9rjsRxb9KVQmoJz0,ESI Post Graduate Institute of Medical Science and Research,"XHR3+7C6, 41st Cross Rd, Rajajinagar, Bengaluru, Karnataka 560010, India",12.9906697,77.5535282,https://www.esic.nic.in/medical/1/-bangalore/karnataka/esic-medical-college-pgimsr-model-hospital-rajaji-nagar-bangalore,4,176,,"university, hospital, health, point_of_interest, establishment",Closed,080 2332 5130
ChIJhb0gaCgWrjsRfgsZxHqNSr8,Manipal Hospital Malleshwaram IP Block,"71, 11th Main Rd, opp. Railway Station, Malleshwaram, Bengaluru, Karnataka 560003, India",13.0010109,77.5639598,https://www.manipalhospitals.com/malleshwaram/?utm_source=gmb,4.6,1896,,"hospital, doctor, health, point_of_interest, establishment",Open now,1800 102 4647
ChIJIyw-xkIWrjsRy9mmfRXODHM,Bhagwan Mahaveer Jain Hospital,"17, Millers Rd, Kaverappa Layout, Vasanth Nagar, Bengaluru, Karnataka 560052, India",12.991625,77.5950349,http://www.bmjh.org/,4.6,7254,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 4087 5555
ChIJVVVVVSoWrjsRBXAJZI0ibYg,Manipal Hospital Yeshwanthpur,"Manipal Hospitals 26/4, BRIGADE GATEWAY, yeshwanthpur, beside Metro, Malleshwaram, Bengaluru, Karnataka 560055, India",13.0140851,77.5560449,https://www.manipalhospitals.com/yeshwanthpur/,4.7,21063,,"hospital, doctor, health, point_of_interest, establishment",Open now,1800 102 4647
ChIJDwuAR2gWrjsRyCp4aIz0cFY,Fortis Hospital Bangalore | Cunningham Road,"Fortis Hospital, 14, Cunningham Rd, Vasanth Nagar, Bengaluru, Karnataka 560052, India",12.9882166,77.5943056,https://www.fortishealthcare.com/india/fortis-hospital-in-cunningham-road-karnataka?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=Regional-gmb,4.6,5466,,"hospital, health, point_of_interest, establishment",Open now,096868 60310
ChIJ_3-NKxQWrjsR4-8XxCAl1Sg,Mallige Hospital,"31/32, Crescent Rd, Madhava Nagar, Gandhi Nagar, Bengaluru, Karnataka 560001, India",12.9852672,77.5802778,http://www.mallige.com/,3.9,717,,"hospital, health, point_of_interest, establishment",Open now,080671 65555
ChIJictGtGMWrjsRB6Qf8MRSiSo,Bowring and Lady Curzon Hospital,"XJM3+HWM Bowring Medical Hospital, Lady Curzon Rd, Shivaji Nagar, Bengaluru, Karnataka 560001, India",12.9821629,77.6042677,http://sabvmcri.karnataka.gov.in/,3.2,521,,"hospital, health, point_of_interest, establishment",Open now,084311 86388
ChIJa9ALT9E8rjsR2SUkzr1oZvc,Santosh Hospital - Best Multispeciality Hospital in Bangalore,"6/1, Promenade Rd, behind Coles Park, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka 560005, India",12.9958111,77.6082954,https://www.santoshhealthcare.com/,4.5,3234,,"hospital, pharmacy, health, store, point_of_interest, establishment",Open now,080 4084 8888
ChIJkxDIwSoUrjsRxNCWxAmW_KI,Vikram Aura Hospital Richmond Road,"62, Mother Teresa Rd Xavier Layout , Victoria Layout, Richmond Rd, behind Sacred Heart School Sacred Heart Church, Xavier Layout, Richmond Town, Bengaluru, Karnataka 560047, India",12.9657136,77.6096103,https://www.vikramaurahospitals.com/our-doctors,4.4,1189,,"hospital, doctor, health, point_of_interest, establishment",Open now,088844 81414
ChIJEdIl51oUrjsRr6hszkuoGfQ,Apollo Medical Centre,"Plot #51, opp. Jyoti Nivas College Road, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560095, India",12.9339831,77.6163462,https://www.apolloclinic.com/clinic-locator/india/karnataka/bengaluru/koramangala?utm_source=Google&utm_medium=GoogleMap&utm_campaign=GoogleMapKoramangala,4.6,4392,,"hospital, health, point_of_interest, establishment",Open now,1860 500 7788
ChIJR_Uk0vkTrjsRiXqz40zLkaA,Cloudnine Hospital - Old Airport Road | Best Maternity & Pregnancy Centre,"115, HAL Old Airport Rd, opposite Kemp Fort Mall, Murugeshpalya, Jeevan Bima Nagar, Bengaluru, Karnataka 560017, India",12.9594548,77.6567652,https://www.cloudninecare.com/centre/old-airport-road?utm_city=bengaluru&utm_source=gmb&utm_medium=organic&utm_campaign=bengaluru+old-airport-road+c9-hospital-gmb-website+c9-hospital-old-airport-road&utm_content=website-button,4.7,7639,,"hospital, doctor, health, point_of_interest, establishment",Open now,099728 99728
ChIJq--9k2AWrjsRZFqpM_-ReqI,H B S Hospital,"58, Cock Burn Rd, Sulthangunta, Shivaji Nagar, Bengaluru, Karnataka 560051, India",12.9893266,77.6035364,http://www.hbshospital.com/,3.6,427,,"hospital, health, point_of_interest, establishment",Open now,080 2555 5500
ChIJ06u7Yv0RrjsR1K3OnKIn944,GENERAL HOSPITAL K.R.PURA,"2M5R+WQW, Old Madras Rd, Krishnarajapuram, Bengaluru, Karnataka 560036, India",13.0085659,77.6923687,,2.7,276,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJnQQMLbcWrjsR-pQX4eCLhd8,Isolation Hospital,"XJPV+36W, Old Madras Rd, New Baiyyappanahalli Extension, Sarvagnanagar, Bengaluru, Karnataka 560038, India",12.9852318,77.6430822,,3.7,31,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJocj7BfwRrjsRZhaB8omuyNQ,Manipal Hospital Whitefield,"ITPL Main Rd, opposite PRESTIGE SHANTINIKETAN, KIADB Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560066, India",12.9880554,77.7287744,https://www.manipalhospitals.com/whitefield/?utm_source=Organic&utm_medium=GMB+Organic&utm_campaign=Whitefield+Hospital+GMB,4.7,27224,,"hospital, doctor, health, point_of_interest, establishment",Open now,1800 102 4647
ChIJQz1rsEgRrjsR3hOTTeUK9Kk,Medicover Hospitals | Best Multi-speciality Hospital in Bangalore,"351 ITPL Main Road, Whitefield Road, ITPL Main Road Hoodi Village, Krishnarajapura, Hobli, Krishnappa Garden, Hoodi, Bengaluru, Karnataka 560048, India",12.9913551,77.7232134,https://www.medicoverhospitals.in/hospitals/karnataka/bengaluru/?utm_source=google&utm_medium=organic&utm_campaign=gmb-bangalore,4.7,2395,,"hospital, health, point_of_interest, establishment",Open now,040 6833 4455
ChIJa0vYVgcOrjsRXKoeg5IpicQ,Cloudnine Hospital - Whitefield | Best Maternity & Pregnancy Centre,"Nagarjuna Sai Signet , 2nd Floor, Survey No. 88, Plot no.11, Whitefield Main Rd, KIADB Export Promotion Industrial Area, Krishnarajapuram, Bengaluru, Karnataka 560066, India",12.9877734,77.7322179,https://www.cloudninecare.com/centre/whitefield?utm_city=bengaluru&utm_source=gmb&utm_medium=organic&utm_campaign=bengaluru+whitefield+c9-hospital-gmb-website+c9-hospital-whitefield&utm_content=website-button,4.6,7635,,"hospital, doctor, health, point_of_interest, establishment",Open now,099728 99728
ChIJMT-ThhoRrjsRLlSqOtLx8xs,Aster Women & Children Hospital,"Plot No. 2, Survey No - 76, Sadaramangala Industrial Area, Of, ITPL Main Rd, Kadugodi, Bengaluru, Karnataka 560067, India",12.9883828,77.7338612,https://www.asterhospitals.in/hospitals/aster-women-children-bangalore,4.8,10352,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 4510 8888
ChIJ9RFXJj0OrjsR8jjrvhczwJc,RxDx Healthcare Kadugodi,"Site No 34/1 B, First Floor, above Dominos Pizza, opposite SRI SATHYA SAI BABA ASHRAM, Sai Colony, Kadugodi, Bengaluru, Karnataka 560067, India",13.0029299,77.7569741,https://rxdx.in/rxdx-kadugodi/,4.4,2531,,"dental_clinic, hospital, physiotherapist, doctor, consultant, health, point_of_interest, establishment",Open now,090140 91111
ChIJQTPFVAIOrjsRzYPqFLupWLk,Amrik Hospital,"209, Swami Vivekananda Road, Prasanth Layout, Prasanth Extension, Whitefield, Bengaluru, Karnataka 560066, India",12.982791,77.7479165,,3.6,437,,"hospital, pharmacy, doctor, consultant, health, store, point_of_interest, establishment",Open now,096323 23091
ChIJp6BV30sNrjsRNb9nI8okvQU,RKB SANJEEVINI HOSPITAL,"NO 16 , DEVALAPURA VILLAGE, DODDA DUNNASANDRA TO DEVANAGUNDI MAIN ROAD ANUGONDANAHALLI HOBLI, HOSKOTE, TALUK, Bengaluru, Doddadunnasandra, Karnataka 560117, India",12.9754649,77.8226685,,4,74,,"hospital, health, point_of_interest, establishment",Open now,094832 05804
ChIJhSU7BiUPrjsRruFHwyqdhDc,Aaxis Hospitals,"Belathur Village, Whitefield Main Rd, Belathur, Krishnarajapuram, Bengaluru, Karnataka 560067, India",13.0061039,77.7568277,,3.7,1009,,"hospital, pharmacy, doctor, health, store, point_of_interest, establishment",Open now,070900 00384
ChIJq6qqenYQrjsRuUNBitZd5U8,Miracle Women & Children's Hospital,"765, Whitefield - Hoskote Rd, Chaitanya Ananya, Seegehalli, Kasaba Hobli, Bidarahalli, Bengaluru, Karnataka 560049, India",13.0093197,77.7590146,http://www.miraclehospital.care/,4.1,761,,"hospital, doctor, consultant, health, point_of_interest, establishment",Open now,080661 16611
ChIJDSPoGhYOrjsRk4amExqrfus,Kadugodi Primary Health Centre,"XQW6+WJ9, Station Rd, Kadugodi, Bengaluru, Karnataka 560067, India",12.9972979,77.7615959,,2.4,72,,"hospital, health, point_of_interest, establishment",Closed,
ChIJcXeyQz0OrjsR6CKgAhb0-lI,"Hopewell Multispeciality Clinic - Physician , Internal Medicine , Diabetology , Pediatrics , Gastroenterology in Whitefield","SY.NO 29/1, Hopewell Multispeciality Clinic, above Reliance Digital, Belathur, Kadugodi, Bengaluru, Karnataka 560067, India",13.0060401,77.7566177,https://hopewellmultispecialityclinic.com/,4.9,90,,"hospital, doctor, health, point_of_interest, establishment",Open now,090196 74004
ChIJoT4w0pg6rjsRQ6y9lF5ckkQ,Sondekoppa Government Hospital,"29FM+4Q2, Bengaluru, Karnataka 562162, India",13.0227726,77.3843912,,4.7,3,,"hospital, health, point_of_interest, establishment",Closed,
ChIJCbK3_NAxrjsRBOrUdEp7ehM,Soriyassis desi doctor chicken byrappa,"29H9+P8G, Unnamed Road, Gorinabele, Karnataka 562123, India",13.02931,77.36832,,4.7,3,,"hospital, health, point_of_interest, establishment",Open now,096115 51128
ChIJaXM5WJY7rjsRJIPYqgEj_Eo,Renu Ayurvedic Center,"11,shop, 4, kadabagere main road, Srinidhi layout, hobli, Dasanapura, Bengaluru, Karnataka 562130, India",12.9971799,77.4431379,,,0,,"hospital, health, point_of_interest, establishment",Open now,
ChIJW0EPec07rjsRUF4LGaVy7Uk,governament vet hospital,"2CCF+H87, Bengaluru, Karnataka 562162, India",13.0214067,77.4233069,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJCcny74k7rjsRhGIXUV97gpM,Sri Madhava Hospital And Diagnostic Centre,"Bengaluru, Karnataka 560091, India",12.9901799,77.4694417,,4.2,32,,"hospital, point_of_interest, health, establishment",Open now,096207 66438
ChIJWR2Mh4k7rjsR40ukiNxzRVQ,Jayaram Bhattarahalli Nati Vaidhya,"Cluster_dodda Bidarakallu, 23, Magadi Main Rd, Bengaluru, Karnataka 560091, India",12.9893803,77.4691714,,5,3,,"hospital, point_of_interest, health, establishment",Closed,097424 28070
ChIJs2c3ERw7rjsR_aufRFhB4Fg,G.K Clinic,"Kachohalli, Bengaluru, Karnataka 562162, India",13.0012669,77.4697244,,4.4,7,,"hospital, point_of_interest, health, establishment",Open now,
ChIJcxRbGWs8rjsRr4AHhLeXVcU,Srinidhi Speciality Clinic,"XFPQ+5RV, Anjana Nagar, Sunkadakatte, Bengaluru, Karnataka 560091, India",12.9854758,77.4895475,,3.4,72,,"hospital, point_of_interest, health, establishment",Open now,096862 45442
ChIJ1bufNXM7rjsRSq0f4syegWM,CHENNA KESHAVA MULTI-SPECIALITY HOSPITAL PRIVATE LIMITED,"Sridevi Nagar, Kempegowdanagar, Hosahalli, Bengaluru, Hosahalli Gollarapalya, Karnataka 560091, India",12.987621,77.4753004,http://www.ckmh.co.in/,3,28,,"hospital, point_of_interest, health, establishment",Open now,063612 42285
ChIJrwRNG949rjsRfrrYkhVCfLA,Elegance skin clinic,"Magadi Main Rd, Anjana Nagar, Sunkadakatte, Bengaluru, Karnataka 560091, India",12.9892176,77.4979703,,4.7,87,,"skin_care_clinic, hospital, point_of_interest, health, establishment",Open now,086604 97158
ChIJ_fq_XRc9rjsRT7g57_0dI7k,"Primary Health Care Centre , Govt Hospital","XFQV+496, Magadi Main Rd, Anjana Nagar, Sunkadakatte, Bengaluru, Karnataka 560091, India",12.9877889,77.4933914,,3.1,13,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJkfKHxp49rjsRa5oFYVm1Jlw,SSM Hospital,"4/12, Andralli village, yeshwanthpur, hobli, Vishwaneedam Post, Andrahalli, Bengaluru, Karihobanahalli, Karnataka 560058, India",13.0110833,77.4830614,,4.1,50,,"hospital, point_of_interest, health, establishment",Open now,098803 77737
ChIJffx7Ur08rjsRhDsLwRdUChs,"Govt. Primary Hospital, Tippanahalli","2FMM+9XX, Tippenahalli, Doddabidarakallu, Bengaluru, Karnataka 560073, India",13.033496,77.4849844,,3,39,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ8UMjQwc9rjsRXDya55U-NUM,Laggere Government Hospital,"2G5F+W78, Suggappa Layout, Narasimhaswamy Nagar, Laggere, Bengaluru, Karnataka 560058, India",13.0097995,77.5231992,,3.8,51,,"hospital, health, point_of_interest, establishment",Closed,
ChIJk71Wi1o8rjsRYQIh4LxLa_4,Suresh hospital and Maternity home,"124, Hegganahalli Main Rd, 1st Stage, Sanjeevini Nagar, Bengaluru, Karnataka 560091, India",12.9991678,77.5032026,http://sureshhospital.in/,4.3,203,,"hospital, health, point_of_interest, establishment",Open now,097433 93446
ChIJ67KBnQ89rjsR6PRbWFNW9ho,24/7 Lakshmika Hospital,"142, kanaka complex, Tippenahalli Main Rd, Doddabidarakallu, Bengaluru, Karnataka 560073, India",13.036173,77.4933521,,4.6,36,,"hospital, pharmacy, health, store, point_of_interest, establishment",Open now,080 3583 6403
ChIJI9he4Vk8rjsRPDl-W2GhBpw,Hegganahalli Primary Healthcare Government Hospital,"14, Hegganahalli Main Rd, Gajanana Nagar, Srigandha Nagar, Sanjeevini Nagar, Bengaluru, Karnataka 560091, India",13.0034549,77.5043218,,3.2,45,,"hospital, health, point_of_interest, establishment",Open now,
ChIJe58LMms9rjsRhiea4GHK0ls,People Tree Hospitals,"Metro Station Yeshwanthpur, 2, Tumkur Rd, next to Goraguntepalya, Goraguntepalya, Yeswanthpur, Bengaluru, Karnataka 560022, India",13.028795,77.5394651,http://www.peopletreehospitals.com/,4.4,4526,,"hospital, health, point_of_interest, establishment",Open now,080 4959 9999
ChIJ-TniMXM9rjsRiaWO3IF_KV4,Kanva Sri Sai Hospital,"227, Nandini Layout Main Rd, Rajivgandhi Nagar, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka 560096, India",13.01757,77.5393643,,4.6,1350,,"hospital, health, point_of_interest, establishment",Open now,080 2337 5143
ChIJxytoD7U9rjsRTbKpinu3EAQ,"Fortis Hospital Rajajinagar, Bangalore","111, Chord Rd, opp. Rajajinagar, 1st Block, Junction, Bengaluru, Karnataka 560086, India",13.0021399,77.5491058,https://www.fortishealthcare.com/location/fortis-hospital-rajajinagar-bengaluru?utm_source=google-gmb&utm_medium=gmb-seo-url&utm_campaign=FHL-gmb,4.6,2979,,"hospital, doctor, health, point_of_interest, establishment",Open now,095383 11144
ChIJjXw6TYU9rjsRgWOdFfLKQQM,ANANYA HOSPITAL,"389/44, 19th Main Rd, 1st Block, Rajajinagar, Bengaluru, Karnataka 560010, India",12.999754,77.550445,,3.7,274,,"medical_lab, pharmacy, hospital, store, doctor, health, point_of_interest, establishment",Open now,080 4262 6800
ChIJHw77bO09rjsRWBKL08OgC7U,Citi Hospital,"25/91 20th Main Road, XHW2+343, 25/91, Chord Rd, 2nd Block, Manjunath Nagar, Rajajinagar, Bengaluru, Karnataka 560010, India",12.9955341,77.5510848,,4.1,320,,"hospital, health, point_of_interest, establishment",Open now,080 2313 1777
ChIJB8kXjms9rjsRQ9CZSbMQbVw,SPARSH Hospital Yeshwanthpur,"4/1, 4/1, Tumkur Rd, Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur, Bengaluru, Karnataka 560022, India",13.0277135,77.5429315,http://www.sparshhospital.com/,4.7,12940,,"hospital, point_of_interest, doctor, health, establishment",Open now,080 6122 2000
ChIJibQRUA8XrjsRjULg8_5MuA8,Dr. B.R. Ambedkar Hospital,"Gandhi Nagar, Kadugondanahalli, Bengaluru, Karnataka 560045, India",13.0218769,77.6130823,https://www.bramc.edu.in/,3.3,327,,"hospital, point_of_interest, health, establishment",Closed,
ChIJb0lJmq0XrjsRZRIgldiuehA,V-Care Hospital,"A 1st, 29, Adi Kabir Ashram Main Rd, RT Nagar, Bengaluru, Karnataka 560032, India",13.0159188,77.5973212,http://vcarehospital.in/,3,701,,"hospital, point_of_interest, doctor, health, establishment",Open now,080 2343 4373
ChIJ8clJZCgXrjsR4_NWskVkZYE,Trilife Hospital (Specialist Hospital),"216, 7th Main Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0169312,77.6432499,http://www.trilife.in/,4.4,6587,,"hospital, health, point_of_interest, establishment",Open now,1800 420 2222
ChIJfWwbznoWrjsRJuD7hrh99wE,Shifaa Hospital,"332, Dar-us-salam Building, Queens Rd, Govinda Chetty Colony, Vasanth Nagar, Bengaluru, Karnataka 560052, India",12.9896582,77.5991644,http://www.shifaahospital.org/,4.1,934,,"hospital, health, point_of_interest, establishment",Open now,080 4000 7300
ChIJDfTzg1oXrjsRfLbXDJBX5aE,"Altius Multi-speciality Hospital, HBR Layout","511, Outer Ring Rd, 5th Block, HBR Layout 4th Block, HBR Layout, Bengaluru, Karnataka 560043, India",13.0344841,77.6291807,https://www.altiushospital.com/,4.5,1102,,"hospital, health, point_of_interest, establishment",Open now,088827 99799
ChIJsxA46HcWrjsR5gE190Iyg1c,VSH Hospital,"2, Vittal Mallya Rd, Ashok Nagar, Bengaluru, Karnataka 560001, India",12.968064,77.5950677,https://www.vshhospital.com/,4.3,1387,,"hospital, health, point_of_interest, establishment",Open now,080 2227 7979
ChIJmUSadv4RrjsR8UANIXJxyX8,KOSHYS MULTISPECIALITY HOSPITAL,"Thambu Chetty Palya Road, Raghavendra nagar Ramamurthy nagar extension, 127, 7th Main Rd, Raghavendra Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",13.0207398,77.6760744,http://www.koshyshospital.com/,4.1,2534,,"hospital, health, point_of_interest, establishment",Open now,
ChIJOennZ3IRrjsRhdg7IMeH9XI,Trust-In Hospital,"M V Appa Complex, 12/1, Main Road, Asheervad Colony, Horamavu Banaswadi, Horamavu, Bengaluru, Karnataka 560043, India",13.0211963,77.6569818,https://www.trustinhospital.com/,4.4,2091,,"hospital, health, point_of_interest, establishment",Open now,080507 06072
ChIJr8212DoXrjsR4e4mzRg2dlo,North Bangalore Hospital,"SY No.104, 4th, G Street, Depot-23 Kalyana Nagara, 125/1, 125/2, Kalyan Residency Road, Chellikere, Chelekare, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0267499,77.6394542,http://northbangalorehospital.com/,3.3,329,,"doctor, hospital, health, point_of_interest, establishment",Open now,091643 99999
ChIJq9K-ytQQrjsRQDJb3rktx_k,Shishuka Children's Speciality Hospital,"5AC 938, Ring Road, Service Road, Kalyan nagar, HRBR Layout, Banaswadi, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India",13.0196032,77.6531355,http://shishuka.com/,4.5,2091,,"hospital, dentist, point_of_interest, doctor, health, establishment",Open now,080 4370 6940
ChIJ416Q3iQXrjsR8HLaGOWg0Dw,Cloudnine Hospital - HRBR | Best Maternity & Pregnancy Centre,"636/1, Service Rd, Anjanappa Layout, Nanjappa Garden, Horamavu, Bengaluru, Karnataka 560043, India",13.020062,77.654056,https://www.cloudninecare.com/centre/hrbr-layout?utm_city=bengaluru&utm_source=gmb&utm_medium=organic&utm_campaign=bengaluru+hrbr-layout+c9-hospital-gmb-website+c9-hospital-hrbr-layout&utm_content=website-button,4.6,5993,,"hospital, point_of_interest, doctor, health, establishment",Open now,099728 99728
ChIJT0i24ykXrjsRYM0GJBTNoWQ,"Cura Multispeciality Hospitals - Kammanahalli, Bangalore","1, Bethel St, HRBR Layout 2nd Block, Kalyan Nagar, Kammanahalli, Bengaluru, Karnataka 560043, India",13.0215064,77.637456,https://www.curahospitals.com/,4.6,1177,,"hospital, point_of_interest, health, establishment",Open now,087480 30303
ChIJBzg6u00QrjsR0ZZWJiHqmgM,Sathya Sai Orthopaedic & Multispeciality Hospital,"20/2, ओल्ड मद्रास मार्ग, next to RTO, Banashankari Layout, Bhattarahalli, Hosabasavanapura, Krishnarajapuram, Bengaluru, Karnataka 560049, India",13.0215649,77.7128617,http://sathyasaihospital.com/,4.7,4994,,"hospital, doctor, health, point_of_interest, establishment",Open now,070226 49111
ChIJT0i5IQ8RrjsRVb7yOmZvvhQ,Currex Hospital,"No 55 , 56, Seegehalli Main Rd, Bhoo Samartha Layout, Seegehalli, KS Halli, Bengaluru, Kurudusonnenahalli, Karnataka 560049, India",13.0176565,77.7260147,https://www.currexhospital.com/,4.3,402,,"hospital, health, point_of_interest, establishment",Open now,082965 12929
ChIJXSsamrQRrjsRCaxlwvqqQ_I,Seegehalli Government Hospital,"2P88+GQW, Seegehalli Main Rd, Seegehalli, Krishnarajapuram, Bengaluru, Karnataka 560049, India",13.0163706,77.716942,,2.9,67,,"hospital, health, point_of_interest, establishment",Closed,
ChIJq5utJBURrjsRHxO0V3BLEvo,"Geetha Hospital - Multispeciality Hospital in Virgonagar, Aavalahalli","Old Madras Rd, Muneshwara Layout, Virgonagar, Aavalahalli, Bengaluru, Karnataka 560049, India",13.0357201,77.7352053,https://geethahospital.com/,4.7,774,,"hospital, health, point_of_interest, establishment",Open now,063643 00440
ChIJr5q-cM8PrjsRPTN0HqHRTqQ,Vydehi Clinic and Day care,"2QJ5+8XW, Ardendale, Kannamangala, Bengaluru, Karnataka 560067, India",13.0308702,77.7599553,,3.4,46,,"hospital, health, point_of_interest, establishment",Open now,080 2845 4498
ChIJy0YWaZzKa08RRU3motZXPIE,"Dr Roshni Gurnani - Pediatrician & Neonatologist | Child Health Specialist in Whitefield, Bangalore","Miracle Hospital, 765, Whitefield - Hoskote Rd, Chaitanya Ananya, Krishnarajapuram, Seegehalli Thopu, Bengaluru, Karnataka 560049, India",13.0091208,77.7589254,https://miraclehospital.care/pediatrics/,5,147,,"hospital, doctor, health, point_of_interest, establishment",Open now,
ChIJWSahSvkNrjsRziThRMsWEek,Pushpa Nursing Home,"284, SH 35, near Mayura Bakery, Dodsworth Layout, Whitefield, Bengaluru, Karnataka 560066, India",12.9688731,77.7495786,http://www.pushpanursinghome.com/,3.4,199,,"hospital, doctor, health, point_of_interest, establishment",Open now,076765 48532
